time,WOPR:I1,WOPR:I2,WOPR:I3,WOPR:I4,WOPR:I5,WOPR:I6,WOPR:P1,WOPR:P3,WOPR:P4,WOPR:P5,WOPR:P6,WOPR:PS1,WOPR:PS2,WOPR:PS8,WOPR:PS9,WOPR:PS10,WWPR:I1,WWPR:I2,WWPR:I3,WWPR:I4,WWPR:I5,WWPR:I6,WWPR:P1,WWPR:P3,WWPR:P4,WWPR:P5,WWPR:P6,WWPR:PS1,WWPR:PS2,WWPR:PS8,WWPR:PS9,WWPR:PS10,WLPR:I1,WLPR:I2,WLPR:I3,WLPR:I4,WLPR:I5,WLPR:I6,WLPR:P1,WLPR:P3,WLPR:P4,WLPR:P5,WLPR:P6,WLPR:PS1,WLPR:PS2,WLPR:PS8,WLPR:PS9,WLPR:PS10,WGPR:I1,WGPR:I2,WGPR:I3,WGPR:I4,WGPR:I5,WGPR:I6,WGPR:P1,WGPR:P3,WGPR:P4,WGPR:P5,WGPR:P6,WGPR:PS1,WGPR:PS2,WGPR:PS8,WGPR:PS9,WGPR:PS10,WWIR:I1,WWIR:I2,WWIR:I3,WWIR:I4,WWIR:I5,WWIR:I6,WWIR:P1,WWIR:P3,WWIR:P4,WWIR:P5,WWIR:P6,WWIR:PS1,WWIR:PS2,WWIR:PS8,WWIR:PS9,WWIR:PS10,WGOR:I1,WGOR:I2,WGOR:I3,WGOR:I4,WGOR:I5,WGOR:I6,WGOR:P1,WGOR:P3,WGOR:P4,WGOR:P5,WGOR:P6,WGOR:PS1,WGOR:PS2,WGOR:PS8,WGOR:PS9,WGOR:PS10,WBHP:I1,WBHP:I2,WBHP:I3,WBHP:I4,WBHP:I5,WBHP:I6,WBHP:P1,WBHP:P3,WBHP:P4,WBHP:P5,WBHP:P6,WBHP:PS1,WBHP:PS2,WBHP:PS8,WBHP:PS9,WBHP:PS10,WOPT:I1,WOPT:I2,WOPT:I3,WOPT:I4,WOPT:I5,WOPT:I6,WOPT:P1,WOPT:P3,WOPT:P4,WOPT:P5,WOPT:P6,WOPT:PS1,WOPT:PS2,WOPT:PS8,WOPT:PS9,WOPT:PS10,WWPT:I1,WWPT:I2,WWPT:I3,WWPT:I4,WWPT:I5,WWPT:I6,WWPT:P1,WWPT:P3,WWPT:P4,WWPT:P5,WWPT:P6,WWPT:PS1,WWPT:PS2,WWPT:PS8,WWPT:PS9,WWPT:PS10,WLPT:I1,WLPT:I2,WLPT:I3,WLPT:I4,WLPT:I5,WLPT:I6,WLPT:P1,WLPT:P3,WLPT:P4,WLPT:P5,WLPT:P6,WLPT:PS1,WLPT:PS2,WLPT:PS8,WLPT:PS9,WLPT:PS10,WGPT:I1,WGPT:I2,WGPT:I3,WGPT:I4,WGPT:I5,WGPT:I6,WGPT:P1,WGPT:P3,WGPT:P4,WGPT:P5,WGPT:P6,WGPT:PS1,WGPT:PS2,WGPT:PS8,WGPT:PS9,WGPT:PS10,WWIT:I1,WWIT:I2,WWIT:I3,WWIT:I4,WWIT:I5,WWIT:I6,WWIT:P1,WWIT:P3,WWIT:P4,WWIT:P5,WWIT:P6,WWIT:PS1,WWIT:PS2,WWIT:PS8,WWIT:PS9,WWIT:PS10,FOPT,FWPT,FLPT,FGPT,FWIT,FOPR,FWPR,FLPR,FGPR,FWIR,FGOR,FWCT,FPR
2020-07-09 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,157.29078674316406,77.37824249267578,200.0,200.0,200.0,159.99810791015625,160.0,-0.0,0.00038874088204465806,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0018986372742801905,0.0,0.014487829990684986,0.019208736717700958,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,157.29078674316406,77.37824249267578,200.0,200.0,200.0,160.0,160.0,0.014487829990684986,0.019597478210926056,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,35578.73046875,17502.73828125,45359.65625,45505.8125,45409.578125,36191.1171875,36185.4609375,-0.0,0.0010429037502035499,-0.0,37.26353454589844,32.57761764526367,40.35243606567383,36.70075607299805,36.06289291381836,34.57302474975586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.19715881347656,226.19715881347656,226.79827880859375,227.529052734375,227.04788208007812,226.19715881347656,226.1591339111328,0.0,2.6827733516693115,0.0,400.0,400.0,400.0,400.0,400.0,400.0,164.0,170.0,236.1333770751953,221.2361297607422,231.9753875732422,280.3467102050781,242.1063690185547,200.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6347.45361328125,2946.74951171875,7608.33349609375,7608.33349609375,7608.33349609375,6086.59765625,6086.66650390625,0.0,0.004585700109601021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9245395208034033e-12,2.9412094981751125e-10,1.7300425415173182e-12,1.7300425415173182e-12,1.7300425415173182e-12,0.068939208984375,2.162553122686539e-12,0.014487829990684986,0.031070876866579056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6347.45361328125,2946.74951171875,7608.33349609375,7608.33349609375,7608.33349609375,6086.66650390625,6086.66650390625,0.014487829990684986,0.035656578838825226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1435776.0,666546.375,1721050.25,1723385.625,1721847.875,1376771.125,1375715.125,0.0,0.012697556056082249,0.0,4298.26171875,4048.28466796875,4521.00146484375,4210.232421875,4213.75244140625,4118.96533203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44292.47265625,0.11449791491031647,44292.5859375,10021092.0,25410.498046875,1154.66748046875,0.035595204681158066,1154.703125,261733.09375,217.53025817871094,226.67398071289062,3.0826282454654574e-05,319.87139892578125
2020-07-10 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,113.13178253173828,77.31849670410156,200.0,200.0,200.0,159.9980926513672,160.0,-0.0,4.689779962063767e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0019019364845007658,0.0,0.014486322179436684,0.020467139780521393,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,113.13178253173828,77.31849670410156,200.0,200.0,200.0,160.0,160.0,0.014486322179436684,0.02051403746008873,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,25590.087890625,17489.224609375,45375.8671875,45527.0390625,45427.51953125,36191.1171875,36194.69921875,-0.0,0.0001258161646546796,-0.0,36.30331039428711,31.7735652923584,39.119712829589844,35.182804107666016,35.203060150146484,33.555023193359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.19715881347656,226.19715881347656,226.87933349609375,227.63519287109375,227.13758850097656,226.19715881347656,226.2168731689453,0.0,2.6827733516693115,0.0,400.0,400.0,400.0,400.0,400.0,400.0,200.0,170.0,235.85462951660156,220.9521026611328,231.69577026367188,280.2637023925781,241.9729766845703,200.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6460.58544921875,3024.068115234375,7808.33349609375,7808.33349609375,7808.33349609375,6246.595703125,6246.66650390625,0.0,0.004632597789168358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9245395208034033e-12,2.9412094981751125e-10,1.7300425415173182e-12,1.7300425415173182e-12,1.7300425415173182e-12,0.07084114849567413,2.162553122686539e-12,0.028974151238799095,0.05153801664710045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6460.58544921875,3024.068115234375,7808.33349609375,7808.33349609375,7808.33349609375,6246.66650390625,6246.66650390625,0.028974151238799095,0.056170616298913956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1461366.125,684035.625,1766426.125,1768912.625,1767275.375,1412962.25,1411909.875,0.0,0.012823372147977352,0.0,4334.56494140625,4080.05810546875,4560.12109375,4245.4150390625,4248.95556640625,4152.5205078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45402.921875,0.15135331451892853,45403.0703125,10272888.0,25621.634765625,1110.448486328125,0.03685539960861206,1110.4852294921875,251795.546875,211.13748168945312,226.75123596191406,3.318855306133628e-05,319.85107421875
2020-07-11 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,113.6525650024414,10.0,200.0,200.0,200.0,159.9980926513672,160.0,-0.0,5.657770088873804e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.001905153039842844,0.0,0.014482551254332066,0.02061488665640354,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,113.6525650024414,10.0,200.0,200.0,200.0,160.0,160.0,0.014482551254332066,0.020620543509721756,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,25707.88671875,2261.9716796875,45391.69140625,45547.6328125,45444.921875,36191.11328125,36203.69140625,-0.0,1.5178515241132118e-05,-0.0,35.37257385253906,31.0003662109375,37.952877044677734,34.00924301147461,34.37260818481445,32.71044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.19715881347656,226.19715881347656,226.95846557617188,227.7381591796875,227.22462463378906,226.19715881347656,226.2730712890625,0.0,2.6827733516693115,0.0,400.0,400.0,400.0,400.0,400.0,400.0,200.0,292.6336975097656,235.58984375,220.6919403076172,231.44056701660156,280.18231201171875,241.84078979492188,200.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6574.23828125,3034.068115234375,8008.33349609375,8008.33349609375,8008.33349609375,6406.59375,6406.66650390625,0.0,0.004638255573809147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9245395208034033e-12,2.9412094981751125e-10,1.7300425415173182e-12,1.7300425415173182e-12,1.7300425415173182e-12,0.07274629920721054,2.162553122686539e-12,0.043456703424453735,0.07215290516614914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6574.23828125,3034.068115234375,8008.33349609375,8008.33349609375,8008.33349609375,6406.66650390625,6406.66650390625,0.043456703424453735,0.07679115980863571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1487074.0,686297.5625,1811817.875,1814460.25,1812720.25,1449153.375,1448113.5,0.0,0.012838550843298435,0.0,4369.9375,4111.05859375,4598.07421875,4279.42431640625,4283.328125,4185.23095703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46446.5703125,0.18835590779781342,46446.7578125,10509637.0,25827.052734375,1043.650634765625,0.03700258955359459,1043.6876220703125,236748.90625,205.41812133789062,226.84689331054688,3.5453700547805056e-05,319.83203125
2020-07-12 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,113.66956329345703,61.36589050292969,200.0,200.0,200.0,159.9980926513672,160.0,-0.0,6.826759886280342e-07,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0019082947401329875,0.0,0.014478790573775768,0.020629098638892174,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,113.66956329345703,61.36589050292969,200.0,200.0,200.0,160.0,160.0,0.014478790573775768,0.020629780367016792,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,25711.732421875,13880.7900390625,45407.12890625,45567.671875,45461.85546875,36191.11328125,36212.4453125,-0.0,1.8314650560569135e-06,-0.0,34.4715576171875,30.25457000732422,36.897525787353516,33.00725555419922,33.568363189697266,32.005680084228516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.19715881347656,226.19715881347656,227.03564453125,227.83836364746094,227.3092803955078,226.19715881347656,226.32777404785156,0.0,2.6827733516693115,0.0,400.0,400.0,400.0,400.0,400.0,400.0,200.0,200.0,235.33726501464844,220.44268798828125,231.1967315673828,280.1024475097656,241.70982360839844,200.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6687.90771484375,3095.43408203125,8208.3330078125,8208.3330078125,8208.3330078125,6566.591796875,6566.66650390625,0.0,0.00463893823325634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9245395208034033e-12,2.9412094981751125e-10,1.7300425415173182e-12,1.7300425415173182e-12,1.7300425415173182e-12,0.07465459406375885,2.162553122686539e-12,0.05793549492955208,0.09278200566768646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6687.90771484375,3095.43408203125,8208.3330078125,8208.3330078125,8208.3330078125,6566.66650390625,6566.66650390625,0.05793549492955208,0.09742093831300735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1512785.75,700178.375,1857225.0,1860028.0,1858182.125,1485344.5,1484326.0,0.0,0.01284038182348013,0.0,4404.4091796875,4141.31298828125,4634.9716796875,4312.431640625,4316.896484375,4217.236328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47541.60546875,0.2253720909357071,47541.83203125,10758070.0,26027.2578125,1095.0335693359375,0.03701618313789368,1095.070556640625,248432.734375,200.2049560546875,226.8722686767578,3.380255657248199e-05,319.8118896484375
2020-07-13 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,113.5404281616211,61.11077117919922,200.0,200.0,200.0,159.9980926513672,160.0,-0.0,8.238725968112703e-08,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0019113547168672085,0.0,0.014475039206445217,0.020627213642001152,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,113.5404281616211,61.11077117919922,200.0,200.0,200.0,160.0,160.0,0.014475039206445217,0.020627295598387718,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,25682.521484375,13823.0830078125,45422.1875,45587.21484375,45478.36328125,36191.11328125,36220.96484375,-0.0,2.2102636876297765e-07,-0.0,33.59911346435547,29.533052444458008,35.87498092651367,32.18316650390625,32.788021087646484,31.32185173034668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.19715881347656,226.19715881347656,227.11093139648438,227.9360809326172,227.39181518554688,226.19715881347656,226.3810272216797,0.0,2.6827733516693115,0.0,400.0,400.0,400.0,400.0,400.0,400.0,200.0,200.0,235.09327697753906,220.198486328125,230.95835876464844,280.024169921875,241.58056640625,200.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6801.4482421875,3156.544677734375,8408.3330078125,8408.3330078125,8408.3330078125,6726.59033203125,6726.66650390625,0.0,0.0046390206553041935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9245395208034033e-12,2.9412094981751125e-10,1.7300425415173182e-12,1.7300425415173182e-12,1.7300425415173182e-12,0.0765659511089325,2.162553122686539e-12,0.07241053134202957,0.11340921372175217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6801.4482421875,3156.544677734375,8408.3330078125,8408.3330078125,8408.3330078125,6726.66650390625,6726.66650390625,0.07241053134202957,0.11804823577404022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1538468.25,714001.4375,1902647.125,1905615.125,1903660.5,1521535.625,1520547.0,0.0,0.012840603478252888,0.0,4438.00830078125,4170.84619140625,4670.8466796875,4344.61474609375,4349.6845703125,4248.55859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48636.25390625,0.26238569617271423,48636.515625,11006475.0,26222.55859375,1094.6492919921875,0.03701360896229744,1094.686279296875,248405.453125,195.30018615722656,226.92697143554688,3.381206624908373e-05,319.79180908203125
2020-07-16 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,112.77445220947266,60.9238395690918,200.0,200.0,200.0,159.99807739257812,160.0,-0.0,3.6049057072773394e-09,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0019202508265152574,0.0,0.014463873580098152,0.02061532810330391,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,112.77445220947266,60.9238395690918,200.0,200.0,200.0,160.0,160.0,0.014463873580098152,0.02061532996594906,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,25509.26171875,13780.7998046875,45464.73046875,45642.578125,45525.16796875,36191.109375,36244.94921875,-0.0,9.671145662082381e-09,-0.0,31.207765579223633,27.605077743530273,33.08280563354492,30.32206916809082,30.633955001831055,29.430511474609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.19715881347656,226.19715881347656,227.32363891601562,228.212890625,227.62583923339844,226.19715881347656,226.5309295654297,0.0,2.6827733516693115,0.0,400.0,400.0,400.0,400.0,400.0,400.0,200.0,200.0,234.39463806152344,219.46482849121094,230.24278259277344,279.79486083984375,241.19644165039062,200.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7139.771484375,3339.316162109375,9008.3330078125,9008.3330078125,9008.3330078125,7206.58447265625,7206.66650390625,0.0,0.004639031365513802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9245395208034033e-12,2.9412094981751125e-10,1.7300425415173182e-12,1.7300425415173182e-12,1.7300425415173182e-12,0.08232670277357101,2.162553122686539e-12,0.11580215394496918,0.1752551943063736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7139.771484375,3339.316162109375,9008.3330078125,9008.3330078125,9008.3330078125,7206.66650390625,7206.66650390625,0.11580215394496918,0.17989422380924225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1614996.0,755343.875,2039041.375,2042542.875,2040236.0,1630108.875,1629281.75,0.0,0.0128406323492527,0.0,4531.63134765625,4253.6611328125,4770.09521484375,4435.5810546875,4441.58642578125,4336.85009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51917.34375,0.3733840584754944,51917.71484375,11751551.0,26769.40625,1093.6964111328125,0.036999452859163284,1093.7333984375,248358.59375,182.2821807861328,227.08184814453125,3.3828582672867924e-05,319.7307434082031
2020-07-25 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,110.0463638305664,60.54244613647461,200.0,200.0,200.0,159.998046875,160.0,-0.0,5.41896527650465e-11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0019455131841823459,0.0,0.014431136660277843,0.02057977207005024,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,110.0463638305664,60.54244613647461,200.0,200.0,200.0,160.0,160.0,0.014431136660277843,0.02057977207005024,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,24892.17578125,13694.529296875,45573.35546875,45783.7578125,45645.14453125,36191.10546875,36305.3203125,-0.0,1.4537855641538755e-10,-0.0,25.867948532104492,23.125167846679688,26.776592254638672,25.74390983581543,25.389734268188477,24.761213302612305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.19715881347656,226.19715881347656,227.86679077148438,228.91879272460938,228.22572326660156,226.19715881347656,226.9082489013672,0.0,2.6827735900878906,0.0,400.0,400.0,400.0,400.0,400.0,400.0,200.0,200.0,232.43043518066406,217.3515625,228.17628479003906,279.134033203125,240.0880889892578,200.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8130.18896484375,3884.1982421875,10808.3330078125,10808.3330078125,10808.3330078125,8646.56640625,8646.6669921875,0.0,0.004639031831175089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9245395208034033e-12,2.9412094981751125e-10,1.7300425415173182e-12,1.7300425415173182e-12,1.7300425415173182e-12,0.0998363196849823,2.162553122686539e-12,0.24568238854408264,0.3604731559753418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8130.18896484375,3884.1982421875,10808.3330078125,10808.3330078125,10808.3330078125,8646.6669921875,8646.6669921875,0.24568238854408264,0.36511218547821045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1839025.625,878594.625,2449201.5,2454596.75,2451042.25,1955828.875,1956029.625,0.0,0.012840633280575275,0.0,4764.44287109375,4461.78759765625,5011.08447265625,4667.2763671875,4670.09423828125,4559.70068359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61732.625,0.7059918642044067,61733.33203125,13984319.0,28134.38671875,1090.5869140625,0.03695642203092575,1090.623779296875,248085.390625,151.66456604003906,227.4788055419922,3.388558252481744e-05,319.546142578125
2020-07-31 00:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,108.30659484863281,60.29885482788086,200.0,200.0,200.0,159.99803161621094,160.0,-0.0,1.2231220810482446e-12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0019626182038336992,0.0,0.014409792609512806,0.02055663987994194,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,108.30659484863281,60.29885482788086,200.0,200.0,200.0,160.0,160.0,0.014409792609512806,0.02055663987994194,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,24498.64453125,13639.4296875,45636.07421875,45865.1484375,45714.4765625,36191.1015625,36339.66015625,-0.0,3.28135912538996e-12,-0.0,22.86551284790039,20.525423049926758,23.411577224731445,23.00963592529297,22.55912971496582,22.15547752380371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.19715881347656,226.19715881347656,228.18035888671875,229.32574462890625,228.5723876953125,226.19715881347656,227.1228790283203,0.0,2.6827731132507324,0.0,400.0,400.0,400.0,400.0,400.0,400.0,200.0,200.0,231.2005615234375,216.03382873535156,226.88201904296875,278.6884765625,239.3565216064453,200.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8775.515625,4243.47900390625,12000.0,12000.0,12000.0,9599.888671875,9600.0,0.0,0.004639031831175089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9245395208034033e-12,2.9412094981751125e-10,1.7300425415173182e-12,1.7300425415173182e-12,1.7300425415173182e-12,0.11153025180101395,2.162553122686539e-12,0.3315407335758209,0.4829564690589905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8775.515625,4243.47900390625,12000.0,12000.0,12000.0,9600.0,9600.0,0.3315407335758209,0.48759549856185913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1984996.75,959862.875,2721116.5,2727876.5,2723424.5,2171467.5,2172553.5,0.0,0.012840633280575275,0.0,4900.68359375,4584.0849609375,5150.578125,4804.37548828125,4804.5087890625,4691.71044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68218.890625,0.9260274767875671,68219.8125,15461298.0,28935.94140625,1088.603515625,0.03692905232310295,1088.640380859375,247884.53125,134.52674865722656,227.708740234375,3.392217695363797e-05,319.42138671875
2020-08-14 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,94.66848754882812,59.72810363769531,200.0,200.0,200.0,159.9980010986328,160.0,-0.0,1.1882924420109856e-14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0020042862743139267,0.0,0.014361213892698288,0.020504308864474297,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,94.66848754882812,59.72810363769531,200.0,200.0,200.0,160.0,160.0,0.014361213892698288,0.020504308864474297,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,21409.783203125,13510.3271484375,45751.4765625,46048.4140625,45840.60546875,36191.09375,36404.51953125,-0.0,3.187699399147953e-14,-0.0,17.82733726501465,16.36287498474121,17.80124855041504,18.093894958496094,17.920106887817383,17.67620277404785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.15533447265625,226.19715881347656,228.75738525390625,230.2420654296875,229.20301818847656,226.19715881347656,227.52825927734375,0.0,2.6825883388519287,0.0,400.0,400.0,400.0,400.0,400.0,400.0,200.0,200.0,228.59719848632812,213.3208770751953,224.1913299560547,277.6070556640625,237.6317901611328,200.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10104.8193359375,5082.1611328125,14808.3330078125,14808.3330078125,14808.3330078125,11846.52734375,11846.6669921875,0.0,0.004639031831175089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9245395208034033e-12,2.9412094981751125e-10,1.7300425415173182e-12,1.7300425415173182e-12,1.7300425415173182e-12,0.13967376947402954,2.162553122686539e-12,0.5331960916519165,0.770871102809906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10104.8193359375,5082.1611328125,14808.3330078125,14808.3330078125,14808.3330078125,11846.6669921875,11846.6669921875,0.5331960916519165,0.7755101323127747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2285625.75,1149570.375,3363543.5,3374473.0,3367103.0,2679650.75,2683733.75,0.0,0.012840633280575275,0.0,5151.0087890625,4813.84716796875,5400.53759765625,5058.44384765625,5056.13720703125,4939.9140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83305.1796875,1.443740963935852,83306.625,18903700.0,30419.888671875,1074.39453125,0.03686980903148651,1074.431396484375,245156.21875,105.6816635131836,228.18080139160156,3.4315646189497784e-05,319.1256408691406
2020-08-31 00:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,74.00224304199219,59.04126739501953,200.0,200.0,200.0,159.99794006347656,160.0,-0.0,9.502437795283388e-17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0020562538411468267,0.0,0.014304847456514835,0.020444096997380257,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,74.00224304199219,59.04126739501953,200.0,200.0,200.0,160.0,160.0,0.014304847456514835,0.020444096997380257,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,16726.626953125,13354.966796875,45888.58203125,46296.2265625,46027.80078125,36191.08203125,36465.34375,-0.0,2.5749052501768e-16,-0.0,13.716004371643066,12.732301712036133,14.006206512451172,14.657687187194824,13.796011924743652,13.803739547729492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.02865600585938,226.19715881347656,229.44290161132812,231.48114013671875,230.13900756835938,226.19715881347656,227.90838623046875,0.0,2.709731101989746,0.0,400.0,400.0,400.0,400.0,400.0,400.0,200.0,200.0,225.83978271484375,210.28268432617188,221.42185974121094,276.2636413574219,235.55618286132812,200.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11359.7734375,6083.40234375,18200.0,18200.0,18200.0,14559.8251953125,14560.0,0.0,0.004639031831175089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9245395208034033e-12,2.9412094981751125e-10,1.7300425415173182e-12,1.7300425415173182e-12,1.7300425415173182e-12,0.17454440891742706,2.162553122686539e-12,0.7757824659347534,1.1175689697265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11359.7734375,6083.40234375,18200.0,18200.0,18200.0,14560.0,14560.0,0.7757824659347534,1.1222079992294312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2569281.5,1376048.375,4141737.25,4159580.0,4147657.75,3293391.25,3302125.0,0.0,0.012840633280575275,0.0,5383.609375,5029.765625,5638.0595703125,5307.013671875,5290.09423828125,5174.00244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101163.0078125,2.0678958892822266,101165.0703125,22989822.0,31822.544921875,1053.04150390625,0.036805201321840286,1053.0782470703125,240950.625,82.71195220947266,228.81399536132812,3.495010969345458e-05,318.7716064453125
